@context,@type,@id,name,brand/@type,brand/name,image,description,mpn,sku,offers/0/@type,offers/0/lowPrice,offers/0/highPrice,offers/0/priceCurrency,offers/0/offers/0/@type,offers/0/offers/0/price,offers/0/offers/0/priceCurrency,offers/0/offers/0/availability,offers/0/offers/0/sku,offers/0/offers/0/itemCondition,offers/0/offers/0/priceValidUntil,offers/0/offers/0/seller/@type,offers/0/offers/0/seller/name,offers/0/offerCount
https://schema.org/,Product,https://www.angeloni.com.br/eletro/celular-do-idoso-facil-de-usar-letras-grandes-32gb-sos-ob023-63101/p,Celular do Idoso fácil de usar letras grandes 32GB SOS OB023,Brand,Obabox,https://eletroangeloni.vtexassets.com/arquivos/ids/347850/image-8541ed7ea1ae466687c16d4a12d59bde.jpg?v=637989558581430000,O Celular do Idoso fácil de usar com letras grandes 32GB SOS foi pensado para dar à terceira idade a oportunidade de se conectar aos amigos e familiares.,63101,63027,AggregateOffer,599.99,599.99,BRL,Offer,599.99,BRL,http://schema.org/InStock,63027,http://schema.org/NewCondition,2024-03-19T21:24:05Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/combo-smartphone-multilaser-f-3g-32gb-tela-55-preto-e-simcard-arqia4u-o-maior-do-brasil---p9212k-17643/p,"Combo Smartphone Multilaser F 3G 32GB Tela 5,5 Preto e Simcard Arqia4u o Maior Do Brasil - P9212K",Brand,MULTILASER,https://eletroangeloni.vtexassets.com/arquivos/ids/216871/image-9ab8e173dcd94a0f8c8af5cf44e0421e.jpg?v=637835783123600000,"Smartphone Multilaser F, trazendo mais versatilidade para o seu dia a dia.

Chega de senhas, Multilaser F possui sensor de digitais, em apenas um to",17643,17936,AggregateOffer,434.24,434.24,BRL,Offer,434.24,BRL,http://schema.org/InStock,17936,http://schema.org/NewCondition,2024-03-19T21:21:41Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/combo-selfie---smartphone-multilaser-f-3g-32gb-1gb-tela-55-camera-5mp---5mp-cafe-e-suporte-tipo-ring-light---p9130k-15481/p,"Combo Selfie - Smartphone Multilaser F 3G 32GB 1GB Tela 5,5 Câmera 5MP + 5MP Café e Suporte tipo Ring Light - P9130K",Brand,MULTILASER,https://eletroangeloni.vtexassets.com/arquivos/ids/210222/image-aa5f84d83e2e4f13bc22bbf43b1f551e.jpg?v=637828757674000000,"O Combo Selfie é ideal para arrasar nas fotos!

O Smartphone Multilaser F. trás mais versatilidade para o seu dia a dia. Chega de senhas. Multilaser F",15481,16252,AggregateOffer,501.74,501.74,BRL,Offer,501.74,BRL,http://schema.org/InStock,16252,http://schema.org/NewCondition,2024-03-19T21:03:28Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-multilaser-e-pro-32gb-4g-wi-fi-dourado-tela-50--dual-chip-1gb-ram-camera-5mp---selfie-5mp-android-11-go---p9151-12984/p,"Smartphone Multilaser E Pro 32GB 4G WI-FI Dourado Tela 5,0&quot; Dual Chip 1GB RAM Câmera 5MP + Selfie 5MP Android 11 Go - P9151",Brand,MULTILASER,https://eletroangeloni.vtexassets.com/arquivos/ids/199047/image-15092df063f74e5e9f6330d21354e298.jpg?v=637826263588870000,Multilaser E Pro com tela de 5.0&quot;. 32GB de memória interna. conexão 4G processador Quad Core e memória RAM de 1GB. tenha mais velocidade para navegar.,12984,13807,AggregateOffer,511.9,511.9,BRL,Offer,511.9,BRL,http://schema.org/InStock,13807,http://schema.org/NewCondition,9999-12-31T23:59:59Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-multilaser-f-pro-2-4g--32gb-1gb-ram-tela-55-camera-traseira-8-mp---5mp-processador-quad-core-preto-multilaser---p9152-12918/p,"Smartphone Multilaser F Pro 2 4G  32GB 1GB Ram Tela 5,5 Câmera Traseira 8 MP + 5MP Processador Quad Core Preto Multilaser - P9152",Brand,MULTILASER,https://eletroangeloni.vtexassets.com/arquivos/ids/198668/image-588e7d57634f4b859273ccd35bb75e77.jpg?v=637826260418170000,Com o Multilaser F Pro 2 com tela de 5.5&quot;. bateria de 2500 mAh. processador Quad Core e memória RAM de 1GB. tenha mais velocidade para navegar. fazer,12918,13742,AggregateOffer,592.9,592.9,BRL,Offer,592.9,BRL,http://schema.org/InStock,13742,http://schema.org/NewCondition,9999-12-31T23:59:59Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-multilaser-g-2-4g-dual-chip-32gb-2gb-ram-tela-51-camera-8mp---selfie-5mp-android-11-go-dourado---p9155-10515/p,"Smartphone Multilaser G 2 4G Dual Chip 32GB 2GB Ram Tela 5,1 Câmera 8MP + Selfie 5MP Android 11 Go Dourado - P9155",Brand,MULTILASER,https://eletroangeloni.vtexassets.com/arquivos/ids/190860/image-bcaec005428a4627bc8640835f71d897.jpg?v=637825348886730000,Multilaser G 2 com tela de 6.1&quot; HD+. 32GB de memória interna e bateria de 3000 mAh.Registre os melhores momentos da sua vida com a câmera de 8MP e ten,10515,11380,AggregateOffer,628.9,628.9,BRL,Offer,628.9,BRL,http://schema.org/InStock,11380,http://schema.org/NewCondition,9999-12-31T23:59:59Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-multilaser-f-3g-32gb-1gb-tela-55-sensor-de-digitais-camera-traseira-5mp---5mp-frontal-preto--p9130-7915/p,"Smartphone Multilaser F 3G 32GB 1GB Tela 5,5 Sensor de Digitais Câmera traseira 5MP + 5MP frontal Preto- P9130",Brand,MULTILASER,https://eletroangeloni.vtexassets.com/arquivos/ids/181686/image-65222130372e44a5993b0986cf41add0.jpg?v=637823463445900000,Smartphone Multilaser F. trazendo mais versatilidade para o seu dia a dia.Chega de senhas. Multilaser F possui sensor de digitais. em apenas um toque,7915,8820,AggregateOffer,520.9,520.9,BRL,Offer,520.9,BRL,http://schema.org/InStock,8820,http://schema.org/NewCondition,9999-12-31T23:59:59Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-positivo-twist-2-s512-16gb-dual-chip-5-34----aurora-89708/p,Smartphone Positivo Twist 2 S512 16GB Dual Chip 5.34&quot; - Aurora,Brand,Positivo,https://eletroangeloni.vtexassets.com/arquivos/ids/424400/image-d9b5cfcd846c41228b817b2b3757064b.jpg?v=638145011450730000,Smartphone Positivo Twist 2 S512 16GB Android™ 8.1 Oreo™  Câmeras 8MP +5MP Dual Chip 2.500 mAh 5.34&quot; - Aurora,89708,89412,AggregateOffer,699,699,BRL,Offer,699,BRL,http://schema.org/InStock,89412,http://schema.org/NewCondition,2024-03-19T21:20:48Z,Organization,DIRECT STOCK,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-positivo-twist-mini-3-s431b-16gb-dual-chip-4----dourado-89707/p,Smartphone Positivo Twist Mini 3 S431B 16GB Dual Chip 4&quot; - Dourado,Brand,Positivo,https://eletroangeloni.vtexassets.com/arquivos/ids/424398/image-6bec72708b8347008a14c4b3d5ab9778.jpg?v=638145011450400000,"TWIST DESIGN
O Design do Positivo Twist Mini agora está mais compacto, mantendo o mesmo tamanho de tela e detalhes e texturas diferenciadas. 

16GB",89707,89411,AggregateOffer,549,549,BRL,Offer,549,BRL,http://schema.org/InStock,89411,http://schema.org/NewCondition,2024-03-19T20:22:13Z,Organization,DIRECT STOCK,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-positivo-twist-2-s512-16gb-dual-chip-5-34----preto-89716/p,Smartphone Positivo Twist 2 S512 16GB Dual Chip 5.34&quot; - Preto,Brand,Positivo,https://eletroangeloni.vtexassets.com/arquivos/ids/424453/image-4675e541c00c45718459e5bcea4a5e33.jpg?v=638145011655300000,Smartphone Positivo Twist 2 Preto,89716,89420,AggregateOffer,699,699,BRL,Offer,699,BRL,http://schema.org/InStock,89420,http://schema.org/NewCondition,2024-03-19T20:22:13Z,Organization,DIRECT STOCK,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-positivo-s431-twist-mini-8gb-dual-chip-4----rosa-89703/p,Smartphone Positivo S431 Twist Mini 8GB Dual Chip 4&quot; - Rosa,Brand,Positivo,https://eletroangeloni.vtexassets.com/arquivos/ids/424370/image-04e8a73434bf47bcba8783773593b4ce.jpg?v=638145011445730000,Smartphone S431 Twist Mini Rosa,89703,89407,AggregateOffer,549,549,BRL,Offer,549,BRL,http://schema.org/InStock,89407,http://schema.org/NewCondition,2024-03-19T20:52:48Z,Organization,DIRECT STOCK,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/celular-do-idoso-com-internet-e-whatsapp-letras-e-numeros-grandes-32gb-63103/p,Celular do idoso com Internet e WhatsApp letras e números grandes 32GB,Brand,Obabox,https://eletroangeloni.vtexassets.com/arquivos/ids/347864/image-93760bc6b96c4cfb94f66002bd5de8d5.jpg?v=637989558826800000,"Celular para idoso com Internet e WhatsApp letras e números grandes 32GB

Para quem procura um telefone prático e fácil, o Celular para Idoso com Wh",63103,63029,AggregateOffer,499.99,499.99,BRL,Offer,499.99,BRL,http://schema.org/InStock,63029,http://schema.org/NewCondition,2024-03-19T21:07:06Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/celular-do-idoso-letras-grandes-32gb-sos-63100/p,Celular do Idoso letras grandes 32GB SOS,Brand,Obabox,https://eletroangeloni.vtexassets.com/arquivos/ids/347844/image-3cef9cdf091c425ba67554fe1b73939e.jpg?v=637989558576170000,"O Celular do Idoso letras grandes 32GB SOS foi pensado para dar à terceira idade a oportunidade de se conectar aos amigos e familiares, além de propor",63100,63026,AggregateOffer,499.99,499.99,BRL,Offer,499.99,BRL,http://schema.org/InStock,63026,http://schema.org/NewCondition,2024-03-19T21:05:39Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/celular-obasmart-conecta-4g-verde-obabox---ob027k-62158/p,Celular Obasmart Conecta 4G Verde Obabox - OB027K,Brand,Obabox,https://eletroangeloni.vtexassets.com/arquivos/ids/344379/image-d70f67a6d5764a8ca97f2b4a2211958f.jpg?v=637983511384870000,"Kit Conecta Fácil: tudo para você ficar conectado com facilidade
5 em 1. Kit completo do celular fácil de usar para idoso com Curso de Inclusão digit",62158,62088,AggregateOffer,738.99,738.99,BRL,Offer,738.99,BRL,http://schema.org/InStock,62088,http://schema.org/NewCondition,2024-03-19T20:37:57Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/novo-celular-do-idoso-4g-verde-com-internet-e-whatsapp-letras-e-numeros-grandes-64gb-63691/p,Novo Celular do Idoso 4G verde com Internet e WhatsApp letras e números grandes 64GB,Brand,Obabox,https://eletroangeloni.vtexassets.com/arquivos/ids/350123/image-cf16d66dc24249a28d6eecb023efcdbc.jpg?v=637995301176470000,"Novo Celular do Idoso 4G verde com Internet e WhatsApp letras e números grandes 64GB

Agora, o Novo Celular do Idoso 4G verde com Internet e WhatsAp",63691,63614,AggregateOffer,598.99,598.99,BRL,Offer,598.99,BRL,http://schema.org/InStock,63614,http://schema.org/NewCondition,2024-03-19T20:52:48Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/novo-celular-do-idoso-verde-4g-com-letras-grandes-64gb-sos-63690/p,Novo Celular do Idoso verde 4G com letras grandes 64GB SOS,Brand,Obabox,https://eletroangeloni.vtexassets.com/arquivos/ids/350121/image-bdabf714fe0c4db4b4e54d060a2f7b3c.jpg?v=637995301176170000,"Novo Celular do Idoso verde 4G com letras grandes 64GB SOS

Para quem procura facilidade para acessar a internet o novo Celular do Idoso Verde 4G é",63690,63613,AggregateOffer,598.99,598.99,BRL,Offer,598.99,BRL,http://schema.org/InStock,63613,http://schema.org/NewCondition,2024-03-19T20:52:48Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-nokia-c21-plus-4g-128-gb-tela-hd--65--cam-dupla-13mp-android-11-cinza---nk098-83153/p,"Smartphone Nokia C21 Plus 4G 128 GB Tela HD+ 6,5&quot; Câm Dupla 13MP Android 11 Cinza - NK098",Brand,Nokia,https://eletroangeloni.vtexassets.com/arquivos/ids/408686/image-08d8c47d09d7482bb2019324db72ac1d.jpg?v=638107815490200000,"Elegante. Resistente. E uma bateria que vai longe. Sem comprometer a durabilidade, a segurança total e a duração da bateria. Confira aqui no Angeloni!",83153,82952,AggregateOffer,988.9,988.9,BRL,Offer,988.9,BRL,http://schema.org/InStock,82952,http://schema.org/NewCondition,9999-12-31T23:59:59Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/celular-facil-de-usar-com-numeros-e-letras-grandes-32gb-sos-63127/p,Celular fácil de usar com números e letras grandes 32GB SOS,Brand,Obabox,https://eletroangeloni.vtexassets.com/arquivos/ids/347889/image-1aa9ef27d9e6410fa7737d7d5cc22720.jpg?v=637991854123300000,"O Celular Fácil de usar com letras e números grandes 32GB foi pensado para conectar as famílias!

É um celular com acesso à internet e com o WhatsAp",63127,63053,AggregateOffer,599.99,599.99,BRL,Offer,599.99,BRL,http://schema.org/InStock,63053,http://schema.org/NewCondition,2024-03-19T21:20:15Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/celular-do-idoso-com-internet-e-whatsapp-letras-e-numeros-grandes-32gb-ob023-63126/p,Celular do Idoso com Internet e WhatsApp letras e números grandes 32GB OB023,Brand,Obabox,https://eletroangeloni.vtexassets.com/arquivos/ids/347883/image-a1e9d058f82346a9bb64e95d95d0010c.jpg?v=637991854122500000,"Celular do Idoso com Internet e WhatsApp letras e números grandes 32GB


O Celular do Idoso com Internet e WhatsApp foi pensado para dar à terceira",63126,63052,AggregateOffer,699.99,699.99,BRL,Offer,699.99,BRL,http://schema.org/InStock,63052,http://schema.org/NewCondition,2024-03-19T20:34:33Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/celular-do-idoso-facil-de-usar-letras-grandes-32gb-sos-ob023-63101/p,Celular do Idoso fácil de usar letras grandes 32GB SOS OB023,Brand,Obabox,https://eletroangeloni.vtexassets.com/arquivos/ids/347850/image-8541ed7ea1ae466687c16d4a12d59bde.jpg?v=637989558581430000,O Celular do Idoso fácil de usar com letras grandes 32GB SOS foi pensado para dar à terceira idade a oportunidade de se conectar aos amigos e familiares.,63101,63027,AggregateOffer,599.99,599.99,BRL,Offer,599.99,BRL,http://schema.org/InStock,63027,http://schema.org/NewCondition,2024-03-19T21:24:05Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-obasmart-conecta-preto-obabox---ob051k-62162/p,Smartphone Obasmart Conecta Preto Obabox - OB051K,Brand,Obabox,https://eletroangeloni.vtexassets.com/arquivos/ids/344396/image-3c55180e394d46a0a257fd7e27e3676e.jpg?v=637983511389400000,"O ObaSmart Conecta é o smartphone perfeito para quem busca acessibilidade e praticidade no uso. Para garantir a performance, foi desenvolvido com proc",62162,62092,AggregateOffer,598.99,598.99,BRL,Offer,598.99,BRL,http://schema.org/InStock,62092,http://schema.org/NewCondition,2024-03-19T21:05:11Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-nokia-g21-azul-4g-128gb-tela-hd--6-5-pol--90hz-dual-chip-4gb-ram-pronto-para-android-12-cam-tripla-50mp-selfie-8mp-octa-core---nk083-32341/p,Smartphone Nokia G21 Azul 4G 128GB Tela HD+ 6.5 Pol. 90Hz Dual Chip 4GB RAM Pronto para Android 12 Câm Tripla 50MP+Selfie 8MP Octa-Core - NK083,Brand,Nokia,https://eletroangeloni.vtexassets.com/arquivos/ids/274920/image-4640bd5147a54262a710094d97f766ab.jpg?v=637931438271530000,"Ideias incríveis agora ganham vida com seu Nokia G21.Tela de 6.5”HD+ com taxa de atualização mais rápida de 90Hz, em uma tela grande.",32341,32373,AggregateOffer,1258.9,1258.9,BRL,Offer,1258.9,BRL,http://schema.org/InStock,32373,http://schema.org/NewCondition,9999-12-31T23:59:59Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/combo-smartphone-obasmart-conecta-preto-e-aspirador-vertical-ciclone-2-em-1-1100w-220v-preto-multilaser---ho0841k-17672/p,Combo Smartphone Obasmart Conecta Preto e Aspirador Vertical Ciclone 2 em 1 1100W 220V Preto Multilaser - HO0841K,Brand,Obabox,https://eletroangeloni.vtexassets.com/arquivos/ids/217060/image-75c10c64b3544bf1ada6fa0454ff4aa9.jpg?v=637835801114470000,"O ObaSmart Conecta é um celular adaptado para o seu uso, sem letrinhas pequenas e sem complicação. O ObaSmart Conecta corta caminhos e cria atalhos qu",17672,17965,AggregateOffer,599.24,599.24,BRL,Offer,599.24,BRL,http://schema.org/InStock,17965,http://schema.org/NewCondition,2024-03-19T21:21:43Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/combo-smartphone-obasmart-conecta-preto-e-aspirador-de-po-ciclone-2-em-1-1100w-127v-preto-multilaser---ho083k-17709/p,Combo Smartphone Obasmart Conecta Preto e Aspirador de Pó Ciclone 2 em 1 1100W 127V Preto Multilaser - HO083K,Brand,Obabox,https://eletroangeloni.vtexassets.com/arquivos/ids/217276/image-445c5faaaffe4c3daddae333fe12b3ed.jpg?v=637835808366530000,"O ObaSmart Conecta é um celular adaptado para o seu uso, sem letrinhas pequenas e sem complicação. O ObaSmart Conecta corta caminhos e cria atalhos qu",17709,18001,AggregateOffer,599.24,599.24,BRL,Offer,599.24,BRL,http://schema.org/InStock,18001,http://schema.org/NewCondition,2024-03-19T20:53:25Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/combo-nokia---smartphone-nokia-c01-plus-32gb-4g-dual-chip-1gb-ram-azul-e-fone-de-ouvido-nokia-lite-earbuds-tws---nk072k-7906/p,"Combo Nokia - Smartphone Nokia C01 Plus 32GB, 4G, Dual Chip, 1GB RAM, Azul e Fone de Ouvido Nokia Lite Earbuds TWS - NK072K",Brand,Nokia,https://eletroangeloni.vtexassets.com/arquivos/ids/181624/image-b74fd2085a9442d4927d1de0b28ea5b6.jpg?v=637823462062400000,"Faça cada momento valer a pena, com seu Nokia C01 Plus! Design elegante com a qualidade Nokia, selfies perfeitas com câmera dupla. Utilize o recurso d",7906,8811,AggregateOffer,710.99,710.99,BRL,Offer,710.99,BRL,http://schema.org/InStock,8811,http://schema.org/NewCondition,2024-03-19T21:05:02Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/combo-smartphone-obasmart-conecta-preto-e-celular-flip-vita-lite-dual-chip-preto-multilaser---ob023k-7933/p,Combo Smartphone Obasmart Conecta Preto e Celular Flip Vita Lite Dual Chip Preto Multilaser - OB023K,Brand,Obabox,https://eletroangeloni.vtexassets.com/arquivos/ids/181801/image-f098951da0964df4865f0a0c07ecd665.jpg?v=637823464525370000,"O ObaSmart Conecta é um celular adaptado para o seu uso, sem letrinhas pequenas e sem complicação. O ObaSmart Conecta corta caminhos e cria atalhos qu",7933,8837,AggregateOffer,560.99,560.99,BRL,Offer,560.99,BRL,http://schema.org/InStock,8837,http://schema.org/NewCondition,2024-03-19T21:21:43Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-obasmart-conecta-preto-obabox---ob023-7938/p,Smartphone Obasmart Conecta Preto Obabox - OB023,Brand,Obabox,https://eletroangeloni.vtexassets.com/arquivos/ids/181838/image-baf0e2da7d7b4dfda7d32880293002db.jpg?v=637823466261270000,O ObaSmart Conecta é um celular adaptado para o seu uso. sem letrinhas pequenas e sem complicação. O ObaSmart Conecta corta caminhos e cria atalhos que irão facilitar tudo o que precisa.,7938,8842,AggregateOffer,471.08,471.08,BRL,Offer,471.08,BRL,http://schema.org/InStock,8842,http://schema.org/NewCondition,9999-12-31T23:59:59Z,Organization,MMPLACE,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-samsung-galaxy-a13-128gb-azul-camera-quadrupla-4gb-ram-tela-6-6-sm-a135-4812774/p,"Smartphone Samsung Galaxy A13 128GB Azul Câmera Quádrupla 4GB RAM Tela 6,6&quot; SM-A135",Brand,SAMSUNG,https://eletroangeloni.vtexassets.com/arquivos/ids/229381/br-galaxy-a13-sm-a135-sm-a135mlbjzto-531826439.jpg?v=637879730042830000,"Smartphone Samsung Galaxy A13 128GB Azul Câmera Quádrupla 4GB RAM Tela 6,6&quot; SM-A135",18823,19119,AggregateOffer,1379,1379,BRL,Offer,1379,BRL,http://schema.org/OutOfStock,19119,http://schema.org/NewCondition,2024-03-19T20:23:19Z,Organization,Angeloni,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-samsung-galaxy-a12-memoria-interna-64gb-branco-camera-quadrupla-48mp-4gb-de-ram-tela-65-sm-a127-4702217/p,Smartphone Samsung Galaxy A12 Memória Interna 64GB Branco Câmera Quadrupla 48MP 4GB de Ram Tela 6.5&quot; SM-A127,Brand,SAMSUNG,https://eletroangeloni.vtexassets.com/arquivos/ids/169090/4702217_1_zoom.jpg?v=637795268872900000,Smartphone Samsung Galaxy A12 Memória Interna 64GB Branco Câmera Quadrupla 48MP 4GB de Ram Tela 6.5&quot; SM-A127,3906,4631,AggregateOffer,1299,1299,BRL,Offer,1299,BRL,http://schema.org/OutOfStock,4631,http://schema.org/NewCondition,2024-03-19T20:52:52Z,Organization,Angeloni,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smarthphone-motorola-g71-128g-verde-camera-tripla-50mp-6-4--6gb-ram-xt2169-4842183/p,"Smarthphone Motorola G71 128G Verde Câmera Tripla 50MP 6,4&quot; 6GB RAM XT2169",Brand,MOTOROLA,https://eletroangeloni.vtexassets.com/arquivos/ids/267847/4842183_5.jpg?v=637925416771100000,"Smarthphone Motorola G71 128G Verde Câmera Tripla 50MP 6,4&quot; 6GB RAM XT2169",29733,29802,AggregateOffer,1699,1699,BRL,Offer,1699,BRL,http://schema.org/OutOfStock,29802,http://schema.org/NewCondition,2024-03-19T21:21:43Z,Organization,Angeloni,1
https://schema.org/,Product,https://www.angeloni.com.br/eletro/smartphone-samsung-galaxy-a22-128gb-verde-camera-quadrupla-48mp-selfie-13mp-4gb-ram-octa-core-tela-infinita-64-sm-a225m-4689213/p,Smartphone Samsung Galaxy A22 128GB Verde Câmera Quádrupla 48MP + Selfie 13MP 4GB RAM Octa-Core Tela Infinita 6.4&quot; SM-A225M,Brand,SAMSUNG,https://eletroangeloni.vtexassets.com/arquivos/ids/168911/4689213_2_zoom.jpg?v=637795265880370000,"Smartphone Samsung Galaxy A22 128GB Verde Câmera Quádrupla com tela infinita de 6.4&quot;. 128 de Memória Interna e 4GB RAM
Bateria de 5.000mAh, com Dual Chip.",3861,4573,AggregateOffer,1599,1599,BRL,Offer,1599,BRL,http://schema.org/OutOfStock,4573,http://schema.org/NewCondition,2024-03-19T21:08:32Z,Organization,Angeloni,1
